downloadcount	movie
1306	[法国][2004][放牛班的春天/唱诗班男孩][Les.Choristes.2004.BluRay.720p.x264.DTS-CMCT][法国/瑞士/德国][剧情/爱情/音乐][720P][中文字幕]
	
2287	[美国][1995][七宗罪][Se7en.1995.Bluray.x264.AC3.720P.CMCT][布拉德·皮特/摩根·弗里曼][犯罪][720P][中英字幕]
	
1260	[美国][木乃伊ⅠⅡⅢ合集][The.Mummy1999-2008.BluRay.720p.x264.AC3-CMCT][布兰登·弗莱瑟][喜剧/动作/恐怖][720P][中英字幕]
	
2033	[美国][2003][绿巨人ⅠⅡ合集][Hulk.2003.2008.BluRay.720P.x264.AC3-CMCT][爱德华·诺顿][剧情/动作/科幻][720P][中英字幕]
	
767	[美国][1994][阿甘正传][Forrest.Gump.1994.BluRay.720p.x264.AC3-CMCT][汤姆·汉克斯][剧情/喜剧][720P][中英字幕]
	
2337	[美国][2006][窃听风暴][The.Lives.of.Others.2006.BluRay.720p.x264.AC3-CMCT][Martina Gedeck ][剧情][720P][中英字幕]
	
1033	[美国][谍影重重ⅠⅡⅢ全集][The.Bourne.2002-2007.BluRay.720p.x264.AC3-CMCT][马特·达蒙][动作][720P][中英字幕]
	
3499	[美国][2003][致命ID][Identity.2003.BluRay.720p.x264.AC3-CMCT][约翰·库萨克][剧情/恐怖/犯罪][720P][中英字幕]
	
581	[美国][2006][局内人][Inside.Man.2006.Bluray.720p.x264.AC3-CMCT][朱迪·福斯特/丹泽尔·华盛顿][剧情/犯罪][720P][中英字幕]
	
1140	[大陆][2005][头文字D][Initial.D.2005.BluRay.720p.x264.AC3-CMCT][周杰伦/陈冠希][剧情/动作][720P][中文字幕]
	
3309	[美国][1997][心灵捕手][Good.Will.Hunting.1997.Bluray.720p.x264.AC3-CMCT][马特·达蒙][剧情][720P][中英字幕]
	
481	[大陆][2010][叶问前传 国粤双语][The.Legend.Is.Born.IpMan.2010.BDRip.Dual-Audio.x264.AAC5.1.MiniHD-TLF][杜宇航/黄奕/樊少皇][动作][BDRip][中文字幕]
	
1280	[美国][2010][暮光之城恶搞版:暮光够了没][Vampires.Suck.2010.WP.XViD-nCODE][珍·普洛斯科][喜剧][DVDRip][中文字幕]
	
430	[日本][1996][1996~2008][Complete Collection of Ki-duk Kim MiniSD-TLF][金基德作品全集][剧情][MiniSD][中文字幕]
	
598	[美国][2010][班纳路/盗亦有道][The.Bannen.Way.2010.Xtm.DVD-Halfcd2][Mark Gantt][喜剧/动作][HalfCD][中文字幕]
	
722	[美国][1975][飞跃疯人院][One.Flew.Over.The.Cuckoos.Nest.1975.BDRip.X264.AAC.miniSD][杰克 尼科尔森][剧情][MiniSD][中文字幕]
	
	
	
1080	[美国][2009][朗读者][The.Reader.DVDRip.XviD-DASH][凯特温丝莱特][剧情/爱情][DVDRip][中英字幕]
	
736	[美国][1993][1993-2001][侏罗纪公园I II III][Jurassic.Park.1993-2001.HDTV.720P.x264.AC3-CMCT][剧情/动作][720P][中英字幕]
	
345	[美国][2010][重生男人/重生曼波][Repo.Men.UNRATED.2010.DVDRip.XviD-Larceny][裘德·洛][动作/科幻][DVDRip][英文字幕]
	
394	[美国][2000][火星任务/目的地火星][Mission.To.Mars.2000.x264.AC3-CHD][加里·西尼斯/蒂姆·罗宾斯/唐·钱德尔][剧情/科幻][BDRip][中文字幕]
	
2111	[美国][2008][劫持惊魂/飓风营救][Taken.2008.BluRay.720p.x264.AC3-WOFEI][连姆·尼森][剧情/动作/犯罪][720P][中文字幕]
	
72	[美国][2006][与鲸鱼共舞][Whaledreamers.2006.DVDRip.XviD-aAF][皮尔斯·布鲁斯南][纪录][DVDRip][英文字幕]
	
125	[美国][2009][迈克尔·杰克逊:就是这样][This Is It][Michael Jackson][音乐][英文字幕]
	
298	[美国][2005][我的父亲/我的儿子][Babam.Ve.Oglum.DVDRiP.XviD-RESOLVE][剧情/喜剧][DVDRip][中英字幕]
	
820	[美国][2010][许愿池艳遇][When.in.Rome.2010.BD.MiniSD-TLF][克里斯汀·贝尔][喜剧/爱情][MiniSD][中英字幕]
	
256	[美国][1984][鸟人][Birdy.1984.D5.HalfCD-TLF][尼古拉斯·凯奇/马修·摩丁][剧情/战争][MiniSD][中英字幕]
	
938	[美国][1965][音乐之声][The.Sound.Of.Music.1965.HDTV.2Audio.MiniSD-TLF][朱丽·安德鲁斯][剧情/音乐][MiniSD][中文字幕]
	
140	[美国][2009][老家伙][Old.Dogs.2009.BD.MiniSD-TLF][约翰·特拉沃塔][喜剧][MiniSD][中英字幕]
	
1004	[大陆][2006][东京审判][The Tokyo Trial][刘松仁/曾志伟/林熙蕾/朱孝天/英达/曾江/谢君豪][剧情][DVDRip][中文字幕]
	
513	[美国][2007][生死狙击 军事发烧版][Shooter.2007.RERiP.AGAiN.1080p.BluRay.x264-WiKi][内嵌武器介绍特效字幕][剧情/动作/犯罪][1080P]
	
277	[美国][2009][青春大反抗/叛逆青春/宅男卡卡][Youth.In.Revolt.2009.xtm.dvd-halfcd2][迈克尔·塞拉][剧情/喜剧/爱情][HalfCD][中英字幕]
	
379	[美国][2004][劲歌飞扬][Raise.Your.Voice.2004.DVDRip.XviD-KJS][Hilary Duff][爱情/音乐][DVDRip][暂无字幕]
	
444	[美国][2009][小淘气尼古拉][Little.Nicholas.2009.DVDRip.XviD-GFW][Kad Merad ][喜剧][DVDRip][中英字幕]
	
1031	[日本][2008][我的机器人女友][My.Cyborg.Girlfriend.2008.HDTV.720p.x264.AAC-CMCT][绫濑遥/小出惠介][喜剧/动作/爱情/科幻][720P][中文字幕]
	
767	[美国][1997][心理游戏/致命游戏][The.Game.1997.HDDVD.720p.x264.AC3-CMCT][迈克尔·道格拉斯][720P][中英字幕]
	
593	[美国][1984][莫扎特传/阿玛迪斯][Amadeus.1984.BDRip.x264.2AAC.miniSD-TLF][剧情/音乐][MiniSD][中英字幕]
	
1242	[美国][2005][僵尸新娘][Corpse Bride.2005.BluRay.720p.x264.AC3-CMCT][动画/喜剧/剧情][动画][720P][中英字幕]
	
2122	[美国][2002][狙击电话亭][Phone.Booth.2002.Bluray.720p.x264.AC3-CMCT][柯林·法瑞尔][剧情/犯罪][720P][中英字幕]
	
384	[美国][2008][血色入侵/生人勿][Let.The.Right.One.In.2008.BluRay.720p.x264.AC3-CMCT][凯尔·赫德布朗特][剧情/爱情/恐怖][720P][中英字幕]
	
1472	[美国][1972][巴黎最后的探戈][Last.Tango.In.Paris.1972.Uncut.XviD.AC3-WAF][ 马龙·白兰度][剧情/爱情][DVDRip][中英字幕]
	
894	[日本][2007][金馆长对金馆长对金馆长][Mr.Kim.vs.Mr.Kim.vs.Mr.Kim.2007.DVDRip.XviD.AC3-JUPiT][卓在勋][喜剧/动作][DVDRip][中文字幕]
	
1124	[美国][2009][恐怖游轮/迷失三角洲][Triangle.2009.720p.BluRay.x264.DTS-WiKi][梅利莎·乔治/利亚姆·海莫斯沃斯][恐怖][720P][帖内中文字幕]
	
555	[美国][1999][诺丁山][Notting.Hill.1999.PROPER.HDDVD.720P.x264.AC3-CMCT][朱莉娅·罗伯茨][剧情/喜剧/爱情][720P][中英字幕]
	
1802	[美国][2001][少儿不宜][Not.Another.Teen.Movie.2001.UNRATED.DC.With.Extras.DVDRip.X264.AC3.INT-MSA][克里斯·埃文斯][喜剧][DVDRip][中英字幕]
	
535	[美国][2003][BDRip][冷山.Cold.Mountain.2003.BluRay.720p.x264.AC3-CMCT][剧情/爱情/战争][720P][中英字幕]
	
2151	[美国][1953][罗马假日][Roman.Holiday.1953.DVDRip.XviD.AC3][奥黛丽·赫本/格里高利·派克][剧情/喜剧/爱情][DVDRip][中文字幕]
	
1082	[大陆][1994][周星驰][大话西游合集.A Chinese OdysseyⅠⅡ.1994.BluRay.x264.AC3.2Audio-CMCT ][喜剧/爱情][BDRip][中文字幕]
	
1115	[美国][2002][2002~2007][蜘蛛侠三部曲.Spider-ManⅠⅡⅢ.2002-2007.BluRay.720p.x264.AC3-CMCT][托比·马奎尔][动作/科幻][720P][中英字幕]
	
1659	[大陆][1982][1982-1990][林正英僵尸电影经典套装][XTM.DVD-HALFCD][喜剧/恐怖][HalfCD][中文字幕]
	
2715	[美国][2001][原罪][Original.Sin.2001.BDRip.X264-TLF][安吉丽娜·朱莉][爱情][BDRip][中英字幕]
	
372	[美国][1996][猜火车][Trainspotting.1996.BluRay.720p.x264.DTS-WiKi][IMDB TOP250补全计划NO.156][剧情/喜剧/犯罪][Blu-Ray][720P][附件中英字幕]
	
258	[美国][2009][可爱的骨头][The.Lovely.Bones.2009.480P.BDRip.x264.ac3-CHD][西尔莎·罗南][剧情/恐怖/犯罪][BDRip][中文字幕]
	
189	[美国][1997][银翼杀手剪辑加长版][Blade.Runner.Final.Cut.1997.720p.BluRay.x264-WiKi][IMDB TOP250补全计划NO.133][剧情/科幻][Blu-Ray][720P][暂无字幕]
	
61	[美国][2008][金属精神][Anvil.The.Story.Of.Anvil.2008.DVDRip.XviD-VoMiT][Steve 'Lips' Kudlow][纪录][DVDRip][中文字幕]
	
182	[美国][1996][非常公寓][The.Apartment.1996.DVDRip.XviD-PoD][罗马内·贝林/樊尚·卡塞尔][剧情/爱情][DVDRip][中文字幕]
	
145	[美国][2004][我们到底知道多少][What.The.Bleep.Do.We.Know.2004.HDRip.XviD-TLF][Marlee Matlin][剧情/喜剧][HDTVRip][中英字幕]
	
1514	[美国][1995][廊桥遗梦][The.Bridges.of.Madison.County.1995.HDTV.720p.x264.AC3-CMCT][克林特·伊斯特伍德/梅丽尔·斯特里普][剧情/爱情][720P][中英字幕]
	
1104	[美国][2006][面对巨人/永不放弃][Facing.The.Giants.2006.BluRay.720p.x64.AC3-CMCT][James Blackwell][剧情][720P][中文字幕]
	
1514	[美国][1988][天堂电影院][Cinema.Paradiso.1988.BDRip.X264-TLF][菲利浦·诺瓦雷][剧情/爱情][BDRip][中英字幕]
	
220	[美国][2007][血色将至/血色黑金/黑金企业/黑金风云][Top129.There.Will.Be.Blood.2007.BDRip.MiniSD-TLF][丹尼尔·戴-刘易斯][剧情][MiniSD][中文字幕]
	
85	[美国][2008][摔角王][Top126.The.Wrestler.2008.BDRip.MiniSD-TLF][米基·洛克][剧情][MiniSD][中文字幕]
	
1743	[美国][2009][大侦探福尔摩斯][Sherlock.Holmes.2009.BD.MiniSD-TLF][小罗伯特·唐尼/裘德·洛/瑞秋·麦克亚当斯][剧情/动作/犯罪][MiniSD][中英字幕]
	
2066	[日本][2001][我的野蛮女友(137分钟完整版)][My.Sassy.Girl][车太贤/全智贤][喜剧/爱情][DVDRip][中文字幕]
	
2088	[美国][2007][暹罗之恋(爱在暹罗)][the love of siam][小p(pchy)/mario][爱情][DVDRip][中文字幕]
	
1230	[美国][谍影重重三部曲][The.Bourne.BDRip.X264-TLF][马特.达蒙][剧情/动作][BDRip][中文字幕]
	
1582	[美国][2005][傲慢与偏见][Pride.and.Prejudice.DVDRip.AC3.XViD.Subs.CN-ALLiANCE][唐纳德·萨瑟兰 Donald Sutherland][爱情][DVDRip][中文字幕]
	
	
	
119	[美国][2010][当士兵哭泣][When.Soldiers.Cry.2010.DVDRip.XviD-SPRiNTER][Jess Weber][动作/战争][DVDRip][暂无字幕]
	
1631	[美国][1940][魂断蓝桥][Ace.Waterloo.Bridge.AC3.4ch][费雯丽/罗伯特泰勒][剧情/爱情/战争][DVDRip][中英字幕]
	
163	[美国][1988][午夜狂奔][Midnight.Run.1988.HD.MiniSD-TLF][罗伯特 德尼罗][喜剧/动作][MiniSD][中英字幕]
	
876	[美国][2001][十一罗汉][Oceans.Eleven.2001.BD.MiniSD-TLF][乔治克鲁尼/布拉德皮特][喜剧/犯罪][MiniSD][中英字幕]
	
706	[美国][2007][葬礼上的死亡][Death At A Funeral][马修·麦克费登][剧情/喜剧][MKV][中英字幕]
	
10105	[大陆][2009][十月围城][Bodyguards.and.Assassins.2009.CN.DVDRip.XviD-XTM][甄子丹/谢霆锋][剧情/动作][DVDRip][中文字幕]
	
1676	[美国][1971][发条橘子/发条橙/发条橙子][A.Clockwork.Orange.1971.BluRay.720P.x264.AC3-CMCT][马尔科姆·麦克道威尔/迈克尔·贝茨][剧情/犯罪][720P][中英字幕]
	
26	[美国][1947][黑水仙][Black.Narcissus.1947.BD.MiniSD-TLF][剧情][MiniSD][中英字幕]
	
62	[美国][1984][魔域仙踪][The.Neverending.Story.1984.BD.MiniSD-TLF][冒险/幻想/家庭][MiniSD][中英字幕]
	
68	[美国][2008][高中课堂][The.Class.2008.BD.MiniSD-TLF][剧情][MiniSD][中英字幕]
	
59	[美国][2007][迷幻公园][Paranoid.Park.2007.BD.MiniSD-TLF][剧情][MiniSD][中英字幕]
	
1554	[美国][2003][狗镇][Dogville.2003.HDTV.MiniSD-TLF][尼科尔·基德曼][剧情][MiniSD][中英字幕]
	
41	[美国][1984][摇滚万万岁][This.Is.Spinal.Tap.1984.BD.MiniSD-TLF][喜剧/音乐][MiniSD][中英字幕]
	
1374	[大陆][1997][黑金][Island.Of.Greed.1997.DualAudio.DVDRip.XviD.iNT-NewMov][梁家辉/刘德华][剧情][DVDRip][中文字幕]
	
2950	[美国][2002][逍遥法外/猫鼠游戏][莱昂纳多·迪卡普里奥Leonardo DiCaprio][Catch.Me.If.You.Can.2002.DVDRip.ViTE][剧情/犯罪/传记][DVDRip][中英字幕]
	
1060	[美国][2009][假结婚][The.Proposal.2009.720p.BluRay.x264.AC3-CMCT][瑞安·雷诺兹/桑德拉·布洛克][喜剧/爱情][720P][中英字幕]
	
2937	[美国][2004][幸福终点站][The.Terminal.2004.HDTV.MiniSD-TLF][汤姆·汉克斯/凯瑟琳·泽塔-琼斯][剧情/喜剧/爱情][MiniSD][中英字幕]
	
1030	[美国][2003][大卫戈尔的一生][The.Life.of.David.Gale.2003.HDTV.MiniSD-TLF][凯文·斯帕西/凯特·温斯莱特][剧情/犯罪][MiniSD][中英字幕]
	
513	[日本][1998][四月物语][April.Story.1998.D9.MiniSD-TLF][岩井俊二][爱情][MiniSD][中英字幕]
	
46	[美国][2009][MJ追思会][Michael.Jackson.The.Memorial.2009.HDTV.MiniHD-TLF1][纪录][中英字幕]
	
107	[大陆][1993][戏梦人生][The.Puppetmaster.1993.D9.MiniSD-TLF][侯孝贤][剧情][MiniSD][中英字幕]
	
1122	[美国][1998][中央车站][Central.do.Brasil.1998.D9.MiniSD-TLF][剧情][MiniSD][中英字幕]
	
31	[美国][1933][W.C.费尔得斯-六短片][W.C.Fields.6.Short.Films.1915-1933.D9.MiniSD-TLF][MiniSD][中英字幕]
	
30	[美国][1996][荒谎无稽][Ridicule.1996.BD.miniSD-TLF][剧情/喜剧/爱情][MiniSD][中英字幕]
	
1287	[日本][1999][菊次郎的夏天][Kikujiro.No.Natsu.1999.D9.MiniSD-TLF][北野武][喜剧][MiniSD][中英字幕]
	
50	[大陆][1966][神秘的血案][A.fatal.adventure.1966.D5.HALFCD-TLF][警匪][HalfCD][中英字幕]
	
488	[大陆][1989][悲情城市][City.Of.Sadness.1989.D9.MiniSD-TLF][Sung Young Chen /Wou Yi Fang ][剧情][MiniSD][中英字幕]
	
1771	[美国][2006][达芬奇密码][The.Da.Vinci.Code.2006.BD.MINISD-TLF][汤姆·汉克斯/奥黛丽·塔图][剧情][MiniSD][中英字幕]
	
21	[美国][1997][别了-联盟号][IMAX.Mission.To.Mir.1997.BD.HALFCD-TLF][纪录][HalfCD][中英字幕]
	
265	[美国][2000][苏州河][Suzhou.River.2000.D9.HALFCD-TLF][周迅/贾宏声][剧情][HalfCD][中英字幕]
	
826	[美国][2009][呼啸山庄][Wuthering.Heights.2009.BD.MiniSD-TLF][汤姆·哈迪/夏洛特·莱李][剧情/爱情][MiniSD][中文字幕]
	
757	[美国][2009][变形金刚2-卷土重来][Transformers.Revenge.of.the.Fallen.2009.BD.2Audio.MiniHD-TLF][希亚·拉博夫/梅根·福克斯][动作/科幻][BDRip][中英字幕]
	
1255	[美国][1989][上帝也疯狂2][The.Gods.Must.Be.Crazy.1989.Part.2.XviD.AC3.2CD-WAF][马瑞斯·威尔斯/莎拉·宾斯露][喜剧][DVDRip][中文字幕]
	
1432	[美国][1980][上帝也疯狂][The.Gods.Must.Be.Crazy.1980.Part.I.XviD.AC3.2CD-WAF][Marius Weyers][喜剧][DVDRip][中英字幕]
	
454	[美国][2009][制造伍德斯托克音乐节/盘点伍斯托克/制造伍德斯托克/胡士托风波][Taking.Woodstock.DVDRip.XviD-DiAMOND][李安(导演)][喜剧/音乐][DVDRip][帖内中文字幕]
	
2473	[美国][2003][加勒比海盗1.黑珍珠号的诅咒][Pirates.of.the.Caribbean.The.Curseof.of.The.Black.Pearl.2003.BDRip.2Audio.miniSD-TLF][约翰尼·德普][喜剧/动作][MiniSD][中英字幕]
	
382	[美国][1983][颠倒乾坤][Trading.Places.1983.BDRip.a720.X264.DD51-MYSiLU][丹·阿克罗伊德][喜剧][BDRip][中英字幕]
	
289	[美国][2000][BBC英国史][A History of Britain][ Simon Schama(writer)][纪录][DVDRip][中英字幕]
	
2378	[美国][2009][深空失忆/潘朵姆/颤栗异次元][Pandorum.DVDRip.XviD-DoNE][本·福斯特][恐怖/科幻][DVDRip][帖内中文字幕]
	
1284	[美国][1998][两杆大烟枪][Lock.Stock.and.Two.Smoking.Barrels.1998.BluRay.720p.x264.DTS-WiKi][IMDB TOP250补全计划NO.136][喜剧/犯罪][Blu-Ray][720P][暂无字幕]
	
1355	[美国][2008][未知死亡][Ghajini.2008.DVDRiP.XviD-D3Si][阿米尔·汗][剧情/动作/爱情][DVDRip][中文字幕]
	
7261	[大陆][2009][风声][The.Message.2009.CN.DVDRip.XviD-XTM][周迅/张涵予/李冰冰/黄晓明][剧情/犯罪][DVDRip][中文字幕]
	
35	[美国][2007][诗人][The.Poet.2007.BDRip.x264.AAC.HALFCD-TLF][剧情][HalfCD][中英字幕]
	
146	[大陆][1983][风柜来的人][The.Boys.From.Fengkuei.1983.D9.MiniSD-TLF][剧情][MiniSD][中英字幕]
	
952	[大陆][1986][芙蓉镇][Hibiscus.Town.1986.DVD9.x264.AAC.HALFCD-TLF][剧情/爱情][HalfCD][中英字幕]
	
123	[美国][1996][微观世界][Microcosmos.1996.BluRay.MINISD-TLF][纪录][MiniSD][中英字幕]
	
44	[美国][2005][黑帮生意][The.Business.2005.BDRip.x264.AAC.miniSD-TLF][剧情/喜剧/动作/犯罪][MiniSD][中英字幕]
	
82	[美国][2008][黄石的孩子][The.Children.Of.Huang.Shi.2008.BDRip.x264.AAC.miniSD-TLF][剧情/战争][MiniSD][中英字幕]
	
69	[美国][2006][金属乐队2006首尔演唱会][Metallica.2006.Live.in.Seoul.HDTVRip.x264.AAC.miniSD-TLF][音乐][MiniSD][中英字幕]
	
35	[美国][2006][虎警大队][Les.Brigades.Du.Tigre.2006.BDRip.x264.AAC.miniSD-TLF][动作/犯罪][MiniSD][中英字幕]
	
	
	
79	[美国][2008][纽约提喻法][Synecdoche.New.York.LIMITED.2008.BDRip.x264.AAC.miniSD-TLF][剧情/喜剧][MiniSD][中英字幕]
	
161	[日本][2008][空中杀手][The.Sky.Crawlers.2008.BDRip.x264.AAC.miniSD-TLF][菊地凛子/加濑亮/栗山千明/谷原章介][动画][MiniSD][中英字幕]
	
1213	[美国][2009][和莎莫的500天][(500).Days.of.Summer.2009.BDRip.480p.x264.AC3-CHD][约瑟夫·高登-莱维特/佐伊·丹斯切尔][剧情/喜剧/爱情][BDRip][中文字幕]
	
76	[美国][2008][殉难者][Martyrs.2008.BDRip.x264.AAC.miniSD-TLF][剧情][MiniSD][中英字幕]
	
162	[美国][2007][尼斯湖水怪][The.Water.Horse.2007.BDRip.x264.2AAC.miniSD-TLF][MiniSD][中英字幕]
	
300	[美国][2005][天国王朝][Kingdom.of.Heaven.DC.2005.BDRip.x264.2AAC.miniSD-TLF][剧情/动作/战争][MiniSD][中英字幕]
	
25	[美国][2004][万福玛丽亚][Maria.Full.Of.Grace.2004.BDRip.x264.AAC.miniSD-TLF][剧情/犯罪][MiniSD][中英字幕]
	
22	[美国][2008][R.E.M.奥斯丁演唱会][R.E.M.Austin.City.Limits.2008.HDTVRip.x264.AAC.miniSD-TLF][MiniSD][中英字幕]
	
805	[美国][2006][黑皮书][Black.Book.2006.BDRip.x264.AAC.miniSD-TLF][剧情/战争][MiniSD][中英字幕]
	
1134	[美国][1993][完美的世界][A.Perfect.World.1993.DVDRip.XviD][凯文·科斯特纳/克林特·伊斯特伍德][剧情][DVDRip][中英字幕]
	
430	[大陆][2006][夜宴][The.Banquet.2006.BDRip.x264.AAC.miniSD-TLF][剧情][MiniSD][中英字幕]
	
1472	[大陆][1999][暗战][Running.Out.of.Time.1999.SPECiAL.EDiTiON.iNTERNAL.DVDRiP.X264-KiSS][刘德华/刘青云][剧情/动作/犯罪][DVDRip][中英字幕]
	
430	[美国][1999][上班一条虫][Office.Space.1999.BDRip.x264.AAC.miniSD-TLF][剧情/喜剧][MiniSD][中英字幕]
	
2872	[美国][2006][穿PRADA的恶魔/时尚女魔头/衣冠禽兽][The.Devil.Wears.Prada.2006.BDRip.X264-TLF][梅丽尔·斯特里普/安妮·海瑟薇][剧情/喜剧][BDRip][中文字幕]
	
35	[美国][2005][麻婆岛][Mapado.2005.HDTVRip.x264.AAC.miniSD-TLF][喜剧][MiniSD][中英字幕]
	
54	[美国][2008][马克思-佩恩][Max.Payne.UNRATED.2008.BDRip.x264.AAC.miniSD-TLF][剧情/动作/犯罪][MiniSD][中英字幕]
	
637	[美国][2007][辛普森一家][The.Simpsons.Movie.2007.BDRip.x264.AAC.miniSD-TLF][喜剧/动画][MiniSD][中英字幕]
	
29	[美国][2005][苏格拉底先生][Mr.Socrates.2005.HDTVRip.x264.AAC.miniSD-TLF][动作/犯罪][MiniSD][中英字幕]
	
471	[美国][1997][第五元素][The.Fifth.Element.1997.BDRip.x264.2AAC.miniSD-TLF][剧情/动作/爱情/科幻][MiniSD][中英字幕]
	
27	[美国][2008][摇滚家][The.Rocker.2008.BDRip.x264.AAC.miniSD-TLF][喜剧/音乐][MiniSD][中英字幕]
	
1276	[美国][2006][恋爱假期][The.Holiday.2006.BDRip.x264.AAC.miniSD-TLF][喜剧/爱情][MiniSD][中英字幕]
	
525	[美国][1968][2001太空漫游][2001.A.Space.Odyssey.1968.BDRip.x264.AAC.miniSD-TLF][斯坦利·库布里克][科幻][MiniSD][中英字幕]
	
666	[美国][1999][绿色奇迹/绿里奇迹/绿里/绿地][The.Green.Mile.1999.BDRip.X264.AAC.iNT-XTM][汤姆·汉克斯/大卫·摩斯][剧情/犯罪][BDRip][中文字幕]
	
138	[美国][2001][虚拟3D音乐1.Animusic.Ⅰ.2001.DVD9.x264.AAC.miniSD-TLF][音乐][MiniSD]
	
1589	[美国][2009][孤儿/孤儿怨/孤疑][Orphan.DVDRip.XviD-DiAMOND][维拉·法梅加/伊莎贝拉·弗尔曼][剧情/恐怖][DVDRip][英文字幕]
	
2173	[大陆][2006][郭涛/刘桦/黄渤/岳小军/徐峥/连晋][疯狂的石头(带花絮).Crazy.Stone.2006.D9.2Audio.MiniSD-TLF][喜剧][MiniSD][中文字幕]
	
592	[美国][2006][致命魔术][The.Prestige.2006.720p.BluRay.x264-ESiR ][休·杰克曼][剧情][720P][中文字幕]
	
84	[美国][2002][澳大利亚.跨越时间之地.IMAX.Australia.Land.Beyond.Time.2002.BD.2Audio.MiniSD-TLF][纪录][MiniSD][中英字幕]
	
694	[美国][2007][成为简奥斯汀][Becoming Jane ][詹姆斯·麦卡沃伊 James McAvoy；安妮·海瑟薇 Anne Hathaway；朱丽·沃特斯 ][剧情/爱情/传记][中文字幕]
	
305	[大陆][1991][大决战系列(MKV清晰版)][古月/苏林][战争][DVDRip][中文字幕]
	
651	[美国][1975][罗艾·施德][IMDB TOP 108 大白鲨.jaws.1975.HDTV.MiniSD-TLF][恐怖][MiniSD][中英字幕]
	
231	[美国][2002][少数派报告][Minority Report][汤姆·克鲁斯][科幻][HalfCD]
	
611	[美国][2002][2001][The.Little.Polar.Bear.2002.德国.XTM.DVD-HALFCD2][小小北极熊][动画][中文字幕]
	
8311	[大陆][2009][夜店][One.Night.in.Supermarket.2009.CN.DVDRip.XviD-PMCG][徐峥/李小璐/乔任梁][喜剧][DVDRip][中文字幕]
	
1415	"[大陆][1991][牯岭街少年杀人事件][A.Brighter.Summer.Day.1991.LDRip-SUBBED(En,Cn)][杨德昌][DVDRip]"
	
216	[美国][1996][非常公寓][The Apartment ][罗曼娜·波琳热  文森特·卡塞尔  莫妮卡·贝鲁奇][剧情/爱情][DVDRip][中文字幕]
	
1219	[美国][2009][新宿事件][Shinjuku.Incident.2009.BluRay.720p.x264.DTS-WiKi][成龙/吴彦祖/徐静蕾/范冰冰][剧情/动作][720P][帖内中文字幕]
	
280	[美国][2006][致命魔术][The.Prestige.2006.BDRip.x264.AAC.miniSD-TLF][克里斯蒂安·贝尔][剧情/动作/科幻][MiniSD][中文字幕]
